"FullPath","RelativePath","TopLevel","SizeBytes","LastWriteUtc"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Sheets(com.google.android.apps.docs.editors.sheets).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Sheets(com.google.android.apps.docs.editors.sheets).apk","archive","54720845","2026-02-14T20:08:35.1990000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f7\0b6fa4bfa6d13e9f9ea20927fb91f385751a2a",".git\objects\f7\0b6fa4bfa6d13e9f9ea20927fb91f385751a2a",".git","54245405","2026-03-07T09:47:38.0158028Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\extracted_recovery\RECOVERY\RECOVERY\btcrecover\.git\objects\pack\pack-52e1fa7b55f1bc9fe540f6ff1ab1d578af13e6ce.pack","archive\extracted_recovery\RECOVERY\RECOVERY\btcrecover\.git\objects\pack\pack-52e1fa7b55f1bc9fe540f6ff1ab1d578af13e6ce.pack","archive","53583613","2025-12-19T07:23:58.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\btcrecover\.git\objects\pack\pack-52e1fa7b55f1bc9fe540f6ff1ab1d578af13e6ce.pack","btcrecover\.git\objects\pack\pack-52e1fa7b55f1bc9fe540f6ff1ab1d578af13e6ce.pack","btcrecover","53583613","2026-03-01T22:35:33.7969143Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\extracted_recovery\Crypto_Recovery_Backups-20260228T205929Z-1-004\Crypto_Recovery_Backups\recovery (1)\Android\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Docs(com.google.android.apps.docs.editors.docs).apk","archive\extracted_recovery\Crypto_Recovery_Backups-20260228T205929Z-1-004\Crypto_Recovery_Backups\recovery (1)\Android\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Docs(com.google.android.apps.docs.editors.docs).apk","archive","53093133","2026-02-14T19:07:22.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Docs(com.google.android.apps.docs.editors.docs).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Docs(com.google.android.apps.docs.editors.docs).apk","archive","53093133","2026-02-14T20:07:23.0550000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Docs(com.google.android.apps.docs.editors.docs).apk","archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Docs(com.google.android.apps.docs.editors.docs).apk","archive","53093133","2026-03-07T09:51:31.1450575Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f1832444.gz","archive\recup_dir.2\f1832444.gz","archive","52191232","2025-12-19T10:32:58.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\54\7bf1d600693872254bfce21946663e20e6c481",".git\objects\54\7bf1d600693872254bfce21946663e20e6c481",".git","52162407","2026-02-28T22:51:34.8456554Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f4512412.xz","archive\recup_dir.2\f4512412.xz","archive","52158464","2025-12-19T10:34:14.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\df\2bbfd9638b9db1c215de6ee4f6df087f4f5ba3",".git\objects\df\2bbfd9638b9db1c215de6ee4f6df087f4f5ba3",".git","52143555","2026-02-28T22:52:16.3178033Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libnvidia-compiler.so.460.67","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libnvidia-compiler.so.460.67","archive","50412024","2026-02-27T19:36:11.2170000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\ASUS_Image_Files.txt","archive\forensic_data\ASUS_Image_Files.txt","archive","50239374","2025-12-19T22:30:56.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\OneDrive_RECOVERY\ASUS_Image_Files.txt","archive\Imported_Data\OneDrive_RECOVERY\ASUS_Image_Files.txt","archive","50239374","2025-12-19T22:30:57.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\data\ASUS_Image_Files.txt","data\ASUS_Image_Files.txt","data","50239374","2025-12-19T22:30:56.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Telegram(org.telegram.messenger).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Telegram(org.telegram.messenger).apk","archive","49396767","2026-02-14T20:06:49.8710000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Plex(com.plexapp.android).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Plex(com.plexapp.android).apk","archive","49058057","2026-02-14T20:06:42.6310000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\2e\fff3c00077f65e75493f17bf850926ee0271e6",".git\objects\2e\fff3c00077f65e75493f17bf850926ee0271e6",".git","46665016","2026-03-07T09:47:56.9170029Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\86\e7e7a027468e5387e7e3e5e1f20992ca5be07f",".git\objects\86\e7e7a027468e5387e7e3e5e1f20992ca5be07f",".git","45774656","2026-03-07T09:52:08.9152670Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f11738948.deb","archive\recup_dir.2\f11738948.deb","archive","45135872","2025-12-19T10:37:36.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\8a\9df32e2f466273f1c94f2f088e49163cac56a0",".git\objects\8a\9df32e2f466273f1c94f2f088e49163cac56a0",".git","45134469","2026-02-28T22:51:22.0696516Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.2.67","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.2.67","archive","43942544","2026-02-27T20:04:49.8340000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\analysis\merged_chats_full.json","archive\analysis\merged_chats_full.json","archive","43869132","2026-02-24T07:38:36.6900000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2_BACKUP_20260223\analysis\merged_chats_full.json","archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2_BACKUP_20260223\analysis\merged_chats_full.json","archive","43869132","2026-02-24T07:38:36.6900000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2\analysis\merged_chats_full.json","archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2\analysis\merged_chats_full.json","archive","43869132","2026-02-11T03:36:40.6120000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\analysis\merged_chats.json","archive\analysis\merged_chats.json","archive","43821996","2026-02-24T07:38:37.4460000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2_BACKUP_20260223\analysis\merged_chats.json","archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2_BACKUP_20260223\analysis\merged_chats.json","archive","43821996","2026-02-24T07:38:37.4460000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2\analysis\merged_chats.json","archive\Imported_Data\GDrive_Crypto_Recovery_Backups\MasterRecovery2\analysis\merged_chats.json","archive","43821996","2026-02-11T03:33:01.8740000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\firefox\browser\omni.ja","archive\R_Drive_Extraction\usr\lib\firefox\browser\omni.ja","archive","43387824","2026-02-27T19:39:01.2940000Z"
"C:\Users\conor\Desktop\MasterRecovery3\scripts\openrouter.exe","scripts\openrouter.exe","scripts","42523648","2026-03-02T08:18:10.3255900Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f1\66abd2f7d9f8852f0ae89115974d015686b254",".git\objects\f1\66abd2f7d9f8852f0ae89115974d015686b254",".git","42039201","2026-03-05T21:24:20.3334115Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f12296552.deb","archive\recup_dir.2\f12296552.deb","archive","41883648","2025-12-19T10:37:52.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\a2\f72a6c0053198f8cd59e78a3a913ee6e2a7d00",".git\objects\a2\f72a6c0053198f8cd59e78a3a913ee6e2a7d00",".git","41875477","2026-02-28T22:51:29.8043892Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\lib\modules\5.4.0-hiveos\updates\dkms\nvidia.ko","archive\R_Drive_Extraction\lib\modules\5.4.0-hiveos\updates\dkms\nvidia.ko","archive","41529912","2026-02-27T20:06:50.9300000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f11831344.deb","archive\recup_dir.2\f11831344.deb","archive","41398272","2025-12-19T10:37:38.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\8e\443b6d7a24bfdc7884f5a942d21ea91a83743c",".git\objects\8e\443b6d7a24bfdc7884f5a942d21ea91a83743c",".git","41335077","2026-02-28T22:51:23.3213028Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\ce\35600bae48cd2e1a0e39796667997cb4495955",".git\objects\ce\35600bae48cd2e1a0e39796667997cb4495955",".git","41120557","2026-03-07T09:48:03.4884024Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\boot\initrd.img-5.4.0-hiveos","archive\R_Drive_Extraction\boot\initrd.img-5.4.0-hiveos","archive","41106367","2026-02-27T20:09:11.9430000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f9719168.deb","archive\recup_dir.2\f9719168.deb","archive","40634368","2025-12-19T10:36:40.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\55\12397570819e975a79e6fb8ffc144342f9f536",".git\objects\55\12397570819e975a79e6fb8ffc144342f9f536",".git","40305285","2026-03-07T09:47:59.7745291Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f11123132.deb","archive\recup_dir.2\f11123132.deb","archive","40284160","2025-12-19T10:37:20.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f11044456.deb","archive\recup_dir.2\f11044456.deb","archive","40282112","2025-12-19T10:37:16.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\4c\63181f7e9fd19773e734418fc3ef3fe17c814b",".git\objects\4c\63181f7e9fd19773e734418fc3ef3fe17c814b",".git","40230902","2026-03-05T21:22:39.8551604Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\83\acfe22a3e114e2f147c1de7e3ed8d25cdec391",".git\objects\83\acfe22a3e114e2f147c1de7e3ed8d25cdec391",".git","40218724","2026-02-28T22:51:11.3149150Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137765","archive\Imported_Data\Drive_Orphans\Desktop\137765","archive","40218724","2026-02-28T22:51:11.3149150Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\aa\909f816472a4a3cd2b9a87659419bb66bbe1d5",".git\objects\aa\909f816472a4a3cd2b9a87659419bb66bbe1d5",".git","40092273","2026-03-05T21:22:43.0800175Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\06\a45a052374231c3d9f16e8ae17b8aa23d27a56",".git\objects\06\a45a052374231c3d9f16e8ae17b8aa23d27a56",".git","40080161","2026-02-28T22:51:12.4335472Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137869","archive\Imported_Data\Drive_Orphans\Desktop\137869","archive","40080161","2026-02-28T22:51:12.4335472Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f9\a205af3775090d3c415f774b32cba9cc0aa4bb",".git\objects\f9\a205af3775090d3c415f774b32cba9cc0aa4bb",".git","39630633","2026-02-28T22:51:20.8611257Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f11661136.deb","archive\recup_dir.2\f11661136.deb","archive","39628800","2025-12-19T10:37:34.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8556560.deb","archive\recup_dir.2\f8556560.deb","archive","38350848","2025-12-19T10:36:06.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f12221556.deb","archive\recup_dir.2\f12221556.deb","archive","38277120","2025-12-19T10:37:50.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\c4\463fa8da069ae3c19ebcf40f986a59d5bb21db",".git\objects\c4\463fa8da069ae3c19ebcf40f986a59d5bb21db",".git","38275718","2026-02-28T22:51:28.6522048Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\05\2be47bddc97c5fa7f798812ba7466572d2e1ba",".git\objects\05\2be47bddc97c5fa7f798812ba7466572d2e1ba",".git","37089102","2026-03-07T09:47:44.2067171Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\d8\2875b63621582cb774b6a855c117dc9f8bd6de",".git\objects\d8\2875b63621582cb774b6a855c117dc9f8bd6de",".git","36919551","2026-03-07T09:47:57.4439669Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\6c\c293872c23db464baf8e01d91066d3fa5fbd21",".git\objects\6c\c293872c23db464baf8e01d91066d3fa5fbd21",".git","36501902","2026-03-07T09:52:10.5815402Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Bitdefender Security(com.bitdefender.security).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Bitdefender Security(com.bitdefender.security).apk","archive","35951497","2026-02-14T20:07:14.2590000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Bitdefender Security(com.bitdefender.security).apk","archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Bitdefender Security(com.bitdefender.security).apk","archive","35951497","2026-03-07T09:51:17.4690042Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\8b\ff9e3b1914135cf08d738561283ca111b8edba",".git\objects\8b\ff9e3b1914135cf08d738561283ca111b8edba",".git","35510307","2026-03-07T09:48:00.2851144Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f11590988.deb","archive\recup_dir.2\f11590988.deb","archive","35301376","2025-12-19T10:37:32.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\9d\3ee937ce095f5c6c8ee95dbda1867a48912835",".git\objects\9d\3ee937ce095f5c6c8ee95dbda1867a48912835",".git","34827921","2026-02-28T22:51:19.7684523Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\3a\38c8010aea75ea1bd4de58f4b769001daf6d48",".git\objects\3a\38c8010aea75ea1bd4de58f4b769001daf6d48",".git","34820564","2026-03-05T21:22:40.6931230Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\47\c16c82415b944a06a85dcbf03cc50bed630e07",".git\objects\47\c16c82415b944a06a85dcbf03cc50bed630e07",".git","34809978","2026-02-28T22:50:50.6236268Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137771","archive\Imported_Data\Drive_Orphans\Desktop\137771","archive","34809978","2026-02-28T22:50:50.6236268Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0681752.xz","archive\recup_dir.2\f0681752.xz","archive","34799616","2025-12-19T10:32:20.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\e4\7ffd8ca6dcc02c1f53434457537d00626735f9",".git\objects\e4\7ffd8ca6dcc02c1f53434457537d00626735f9",".git","34563131","2026-03-05T21:22:38.8941717Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f2\f47f27ade99cc9b4e0f67e9f90c4ee3a118234",".git\objects\f2\f47f27ade99cc9b4e0f67e9f90c4ee3a118234",".git","34552698","2026-02-28T22:50:54.6520302Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137749","archive\Imported_Data\Drive_Orphans\Desktop\137749","archive","34552698","2026-02-28T22:50:54.6520302Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0975184.xz","archive\recup_dir.2\f0975184.xz","archive","34549760","2025-12-19T10:32:28.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\28\a43febd94f021a2d47537cb86a00b794af3464",".git\objects\28\a43febd94f021a2d47537cb86a00b794af3464",".git","34094363","2026-02-28T22:50:45.5278653Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0406484.xz","archive\recup_dir.2\f0406484.xz","archive","34084864","2025-12-19T10:32:12.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\3e\2117ce368d2a34957618f8cb7afbdac2e4eba7",".git\objects\3e\2117ce368d2a34957618f8cb7afbdac2e4eba7",".git","32727824","2026-03-05T21:24:53.3656738Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\134693","archive\Imported_Data\Drive_Orphans\Desktop\134693","archive","32727824","2026-02-28T22:48:33.7467669Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\69\4b6086be0a5c8dcbcb05febe3edeb85fd120cf",".git\objects\69\4b6086be0a5c8dcbcb05febe3edeb85fd120cf",".git","32698681","2026-03-05T21:22:12.3681930Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.1.105","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.1.105","archive","32588280","2026-02-27T20:04:47.4390000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.1.74","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.1.74","archive","32575992","2026-02-27T20:04:48.5730000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\61\218be20f5f5c21e1f9af0dd227ffe41bfd7b4b",".git\objects\61\218be20f5f5c21e1f9af0dd227ffe41bfd7b4b",".git","32572526","2026-03-05T21:24:52.1918950Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\134689","archive\Imported_Data\Drive_Orphans\Desktop\134689","archive","32572526","2026-02-28T22:48:31.1374136Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\0e\d21a187cfbb63d41e80ee43b4c7a89f367caa0",".git\objects\0e\d21a187cfbb63d41e80ee43b4c7a89f367caa0",".git","32515750","2026-03-05T21:22:12.1428253Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f6\4d2448a9fbbb75e89cf6bd83535795b109438d",".git\objects\f6\4d2448a9fbbb75e89cf6bd83535795b109438d",".git","32500178","2026-03-05T21:24:50.3430769Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\134675","archive\Imported_Data\Drive_Orphans\Desktop\134675","archive","32500178","2026-02-28T22:48:27.3378128Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\14\2884a9f6775a77f3e79b629d26f86a3506c472",".git\objects\14\2884a9f6775a77f3e79b629d26f86a3506c472",".git","32440142","2026-03-05T21:22:11.9267849Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\5c\9874f600511c614dee5b985c159f95f27d6841",".git\objects\5c\9874f600511c614dee5b985c159f95f27d6841",".git","31921784","2026-02-28T22:53:50.4525767Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\ea\f3b65ec88a99a3cf60ed647052f4e93f66d332",".git\objects\ea\f3b65ec88a99a3cf60ed647052f4e93f66d332",".git","31406348","2026-03-07T09:47:58.7030737Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\2a\eb74c57432e15719869e14c7dd01cd73a65056",".git\objects\2a\eb74c57432e15719869e14c7dd01cd73a65056",".git","30999296","2026-03-07T09:47:51.8662372Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\MyLaptop1\Downloads\Boot_CD.exe","archive\Imported_Data\MyLaptop1\Downloads\Boot_CD.exe","archive","30880430","2026-03-01T22:44:30.8196795Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\6f\2900a4ffdbcf5b5600c04369aee3816d18f68e",".git\objects\6f\2900a4ffdbcf5b5600c04369aee3816d18f68e",".git","30527262","2026-03-05T21:22:44.2328349Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Snapseed(com.niksoftware.snapseed).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Snapseed(com.niksoftware.snapseed).apk","archive","30511111","2026-02-14T20:07:19.7430000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\cd\087119c8db8847c999ee718603d86f040d7fa0",".git\objects\cd\087119c8db8847c999ee718603d86f040d7fa0",".git","30464253","2026-02-28T22:53:04.8007441Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f7557864.xz","archive\recup_dir.2\f7557864.xz","archive","30457856","2025-12-19T10:35:38.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f1115992.xz","archive\recup_dir.2\f1115992.xz","archive","30439424","2025-12-19T10:32:32.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\42\c950e0b427512cce044f34c81dcd026ae57ce5",".git\objects\42\c950e0b427512cce044f34c81dcd026ae57ce5",".git","30439118","2026-02-28T22:51:13.3193628Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\c4\b3c2d0630bb69c035ab4f9cc131df3b35b9a90",".git\objects\c4\b3c2d0630bb69c035ab4f9cc131df3b35b9a90",".git","30236945","2026-03-07T09:52:13.8049575Z"
"C:\Users\conor\Desktop\MasterRecovery3\data\consolidated\knowledge_graph.json","data\consolidated\knowledge_graph.json","data","30218651","2026-03-01T03:45:02.6178763Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\ef\e487ead6ce729ce3f45001ad9965d23e66268c",".git\objects\ef\e487ead6ce729ce3f45001ad9965d23e66268c",".git","29994206","2026-02-28T22:53:14.7672937Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f4417424.xz","archive\recup_dir.2\f4417424.xz","archive","29990912","2025-12-19T10:34:10.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\31\11b47a1ad1c70f735dca88370de81e5db977c5",".git\objects\31\11b47a1ad1c70f735dca88370de81e5db977c5",".git","29990502","2026-02-28T22:52:13.0171800Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8187304.xz","archive\recup_dir.2\f8187304.xz","archive","29986816","2025-12-19T10:35:56.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\4a\67b73363a8eae469662dd4b29bb43b40d86669",".git\objects\4a\67b73363a8eae469662dd4b29bb43b40d86669",".git","29740517","2026-02-28T22:53:22.0558301Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\47\02365d75773664ff60e0f32cab2063b439fb3f",".git\objects\47\02365d75773664ff60e0f32cab2063b439fb3f",".git","28960647","2026-03-07T09:52:13.2849177Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\bf\e8449db4e61dfcbc052e14b3df3a153871f143",".git\objects\bf\e8449db4e61dfcbc052e14b3df3a153871f143",".git","28802841","2026-03-05T21:22:45.1836778Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\44\57b591f4ad8f55b47269d3dc21769d3d50d582",".git\objects\44\57b591f4ad8f55b47269d3dc21769d3d50d582",".git","28704614","2026-03-07T09:47:58.1707538Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\81\6bbe2abe7b05c96cd080665594a501d2ad55b7",".git\objects\81\6bbe2abe7b05c96cd080665594a501d2ad55b7",".git","28270600","2026-03-07T09:52:14.4167987Z"
"C:\Users\conor\Desktop\MasterRecovery3\clawdbot\logs\track_a_deep_scan.log","clawdbot\logs\track_a_deep_scan.log","clawdbot","28035073","2026-03-02T20:24:54.1881772Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\9d\ca9fba0aed21f5f0eb386787c1941bd926b6d6",".git\objects\9d\ca9fba0aed21f5f0eb386787c1941bd926b6d6",".git","27783352","2026-03-07T09:52:11.8397878Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\99\f1a6842ff57d3ab349a05a0258543bc4e7d68e",".git\objects\99\f1a6842ff57d3ab349a05a0258543bc4e7d68e",".git","27708429","2026-03-07T09:47:59.0543383Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f10510268.deb","archive\recup_dir.2\f10510268.deb","archive","27518976","2025-12-19T10:37:02.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f3\6b38f72262a169f35be4fa9888698f105d74f9",".git\objects\f3\6b38f72262a169f35be4fa9888698f105d74f9",".git","27378876","2026-02-28T22:51:02.8124676Z"
